,link,title,summary,published_date,keywords,external_links
147,https://www.thestar.com/sports/basketball/ncaa/2021/12/04/gillespie-moore-lead-no-6-villanova-past-saint-joes-81-52.html,"Gillespie, Moore lead No. 6 Villanova past Saint Joe's 81-52","VILLANOVA, Pa. (AP) — Collin Gillespie scored 23 points to lead No. 6 Villanova to an 81-52 victory over Saint Joseph's on Saturday.Justin Moore added 16 points and Eric Dixon had 12 for the short-handed Wildcats (6-2), who won their 10th straight in a series dating to 1921 between the Big Five rivals that are separated by just seven miles.Jordan Hall scored 22 points for Saint Joe's (4-4).The Wildcats have been dealing with a non-COVID virus for more than a week. It forced several players to quarantine away from the team this week, and coach Jay Wright said Friday that three players were questionable for Saturday's game.",2021-12-04 19:22:33,"['sports', 'FEED_automated', 'FEEDPROVIDER_CP', 'United States', 'Pennsylvania', 'Villanova', 'smg_basketball_ncaa', 'CP_URGENCY_5']",set()
148,https://www.sfgate.com/news/article/Woman-beaten-on-train-in-latest-SEPTA-violence-16666428.php,Woman beaten on train in latest SEPTA violence,"PHILADELPHIA (AP) — Philadelphia transit officials say a woman was beaten by two juveniles on a train Tuesday evening, just hours after hundreds of people gathered at a rally prompted by an attack on the train last month.The rally against Asian American hate was organized after what authorities have called a racially motivated attack on four Asian high schoolers two weeks ago, but SEPTA officials said it was unclear if the assault Tuesday was also racially motivated. The assaults are the latest in a string of violent attacks on SEPTA vehicles that have spurred concerns from community members and city officials about safety on the city's public transportation system.",2021-12-01 18:46:31,[],set()
149,https://www.chron.com/news/article/Woman-beaten-on-train-in-latest-SEPTA-violence-16666428.php,Woman beaten on train in latest SEPTA violence,"PHILADELPHIA (AP) — Philadelphia transit officials say a woman was beaten by two juveniles on a train Tuesday evening, just hours after hundreds of people gathered at a rally prompted by an attack on the train last month.The rally against Asian American hate was organized after what authorities have called a racially motivated attack on four Asian high schoolers two weeks ago, but SEPTA officials said it was unclear if the assault Tuesday was also racially motivated. The assaults are the latest in a string of violent attacks on SEPTA vehicles that have spurred concerns from community members and city officials about safety on the city's public transportation system.",2021-12-01 18:46:31,[],set()
150,https://www.startribune.com/gillespie-moore-lead-no-6-villanova-past-saint-joes-81-52/600123747/,"Gillespie, Moore lead No. 6 Villanova past Saint Joe's 81-52","VILLANOVA, Pa. — Collin Gillespie scored 23 points to lead No. 6 Villanova to an 81-52 victory over Saint Joseph's on Saturday. Justin Moore added 16 points and Eric Dixon had 12 for the short-handed Wildcats (6-2), who won their 10th straight in a series dating to 1921 between the Big Five rivals that are separated by just seven miles. Jordan Hall scored 22 points for Saint Joe's (4-4). The Wildcats have been dealing with a non-COVID virus for more than a week. It forced several players to quarantine away from the team this week, and coach Jay Wright said Friday that three players were questionable for Saturday's game.",2021-12-04 19:21:27,[],[]
151,https://www.newsweek.com/nearly-200-children-involved-trampoline-park-brawl-this-escalated-very-quickly-1655527,Nearly 200 Children Involved in Trampoline Park 'Brawl': 'This Escalated Very Quickly',"#Accident#Fox 13 News#Fox 35 News#NprTerms of UsePrivacy PolicyDo Not Sell My InfoHelp CenterAboutNewsweek""They were all having fun and then when this lady said, 'Oh my God,' and I turn around to look, they're fighting on the right side,"" said Sandra...www.newsweek.comMore A Michigan teen faces a 20-year felony charge after admitting to posting a threat that included a firearm image, police said on Friday.Calling all sleep-deprived parents, if you want a full night's sleep it's time to invest in a plastic bird.",2021-12-02 20:09:11,[],[]
152,https://www.startribune.com/colorado-holds-off-stanford-80-76-in-pac-12-opener/600121741/,"Colorado holds off Stanford, 80-76 in Pac-12 opener","BOULDER, Colo. — Keeshawn Barthelemy converted six straight free throws in the final 63 seconds as Colorado held off Stanford, 80-76 to win its Pac-12 Conference opener on Sunday. Tristan da Silva hit a 3 with 1:49 left to put the Buffaloes up 73-66, but the Cardinal rallied four layups, one a three-point play, and a dunk from Lukas Kisunas to trail by just two, 75-73 with 36 seconds left. Barthelemy hit a pair of free throws with 1:03 left, two more with 36 seconds to go to give Colorado a four-point lead and two more with 12 left to set the final score.",2021-11-29 02:38:09,[],[]
153,https://www.startribune.com/princeton-women-beat-no-22-fgcu-behind-meyers-late-jumper/600122819/,Princeton women beat No. 22 FGCU behind Meyers' late jumper,"FORT MYERS, Fla. — Abby Meyers scored 18 points and her basket with 20 seconds left helped Princeton to a 58-55 road win against No. 22 Florida Gulf Coast on Wednesday night. It was the Tigers' first win against a ranked opponent since 1978. On FGCU's last possession, Ellie Mitchell came up with a steal with six seconds left. After a timeout, Maggie Connolly made 1 of 2 foul shots for the game's final margin. Kierstan Bell's layup with 1:23 left gave the Eagles their last lead at 53-52. Meyers followed with a three-point play to put Princeton up 55-53 20 seconds later, and Tyra Cox tied it at 55 with two foul shots with 44 seconds to go setting up Meyers' heroics.",2021-12-02 02:46:09,[],[]
154,https://sports.yahoo.com/saquon-barkley-know-am-same-122413158.html?src=rss,Saquon Barkley: I know I am same player I was before torn ACL,"ProFootball Talk on NBC SportsChargers pass rusher Joey Bosa was ruled out of Sunday's game after getting checked for a concussion, but it wasn't the doctors who ruled Bosa out. Coach Brandon Staley said he made the decision not to put Bosa back in the game, not because he wasn't cleared but because he had two concussions last season [more]The Ravens are likely without their best defender for the rest of the year. Should Stefanski and company become pass-happy in Week 14?Let's face it: some of our favorite films are way too unrealistic when it comes to depicting real historical events.",2021-12-06 12:24:13,[],set()
155,https://sports.yahoo.com/sixers-still-very-much-interested-141200593.html?src=rss,Sixers still very much interested in acquiring Nets star James Harden,"The Nets have big-picture questions to answer regarding stars Kyrie Irving and James Harden.ProFootball Talk on NBC SportsThe Jon Gruden lawsuit against the league continues to reside in the window between the filing of the complaint and the first move by the NFL in response to it. For now, the void has been filled by Brent Musburger, who handled the radio call of the Raiders' games. 'As I told Coach, whoever took [more]Tony Finau needed a replacement caddie this week in the Bahamas so he reached out to a very wealthy friend.",2021-12-02 14:12:00,[],set()
156,https://www.startribune.com/gophers-women-s-hockey-holds-off-top-ranked-wisconsin-3-2/600123625/,Gophers women's hockey holds off top-ranked Wisconsin 3-2,"Madison, WIs. - Nine seconds. That's all it took for the Gophers to regain the lead. After No. 1 Wisconsin had rallied to tie the score, Catie Skaja scored an unassisted goal at 5 minutes, 7 seconds of the third period which ultimately gave the No. 5 Gophers a 3-2 victory over the previously unbeaten Badgers. It was the second game-winner and sixth goal of the season for Skaja, a senior who played for New Prague in high school. Minnesota (13-4, 8-3 WCHA) took a 2-0 lead in the opening period when Taylor Heise scored early (0:27) and Emily Oden late (18:47) in the period.",2021-12-04 03:29:56,[],[]
157,https://www.ibtimes.com/when-will-lebron-james-return-look-lakers-schedule-after-star-tests-positive-covid-3349219?ft=b90u9,LeBron To Miss Key Games Due To COVID,"Just as LeBron James was starting to find his rhythm, the Los Angeles Lakers' star is set to miss even more time. James entered the NBA's health and safety protocols Tuesday, sidelining him for multiple games.
James tested positive for COVID-19 Tuesday afternoon, TMZ reported. League rules stipulate that he'll have to be away from the team for at least 10 days. After missing the Lakers' 117-92 win over the Sacramento Kings Tuesday night, James is expected to miss three more games, at minimum.
The next game on the Lakers' schedule is a key matchup Friday with the Los Angeles Clippers.",2021-12-01 19:52:31,"['lebron james covid', ' lebron james return', ' lebron james lakers', ' lakers schedule', ' lakers 2021 games', ' lebron james games', ' lebron james 2021']",set()
158,https://www.dailymail.co.uk/wires/ap/article-10265743/Orlando-gets-win-8-games-ruins-Gordons-return.html,Bucks pick up 8th win in a row behind Giannis' 40 points,"Published: 22:04 EST, 1 December 2021 | Updated: 01:09 EST, 2 December 2021 MILWAUKEE (AP) - Giannis Antetokounmpo scored on a driving layup with two seconds left to give Milwaukee a 127-125 victory over the Charlotte Hornets on Wednesday night, the Bucks´ eighth consecutive victory. Antetokounmpo had 40 points and 12 rebounds and Khris Middleton added 21 points for the Bucks. LaMelo Ball had a career-high 36 points for the Hornets, followed by Kelly Oubre Jr. with 25 and Miles Bridges with 22 points.",2021-12-02 03:04:25,"['dailymail', 'wires', 'ap']",set()
159,https://www.nba.com/news/how-sixers-clippers-and-nets-are-faring-without-key-stars,"How Sixers, Clippers and Nets are faring without key stars","Paul George has arguably played at an MVP level for the Clippers this season in the absence of Kawhi Leonard.
There's help on the way for the desperate — that would be the Pelicans — and also for the team that's anything but.
That would be the rich-and-about-to-get-richer Warriors.
Zion Williamson and Klay Thompson are that important and their absences, to different degrees, were felt with New Orleans and Golden State. Both All-Stars are back scrimmaging after recovering from injuries and should return sometime this month, definitely before Christmas by all indications.",2021-12-01 14:51:38,[],set()
160,https://www.ibtimes.com/when-will-lebron-james-return-look-lakers-schedule-after-star-tests-positive-covid-3349219,When Will LeBron James Return? A Look At The Lakers Schedule After Star Tests Positive For COVID,"Just as LeBron James was starting to find his rhythm, the Los Angeles Lakers' star is set to miss even more time. James entered the NBA's health and safety protocols Tuesday, sidelining him for multiple games.James tested positive for COVID-19 Tuesday afternoon, TMZ reported. League rules stipulate that he'll have to be away from the team for at least 10 days. After missing the Lakers' 117-92 win over the Sacramento Kings Tuesday night, James is expected to miss three more games, at minimum.The next game on the Lakers' schedule is a key matchup Friday with the Los Angeles Clippers.",2021-12-01 19:52:31,"['lebron james covid', ' lebron james return', ' lebron james lakers', ' lakers schedule', ' lakers 2021 games', ' lebron james games', ' lebron james 2021']",set()
161,https://www.foxnews.com/sports/gillespie-moore-lead-no-6-villanova-past-saint-joes-81-52,"Gillespie, Moore lead No. 6 Villanova past Saint Joe's 81-52","Collin Gillespie scored 23 points to lead No. 6 Villanova to an 81-52 victory over Saint Joseph's on Saturday.Justin Moore added 16 points and Eric Dixon had 12 for the short-handed Wildcats (6-2), who won their 10th straight in a series dating to 1921 between the Big Five rivals that are separated by just seven miles.""That was a good defensive performance by us,"" Villanova coach Jay Wright said. ""I was impressed.""Jordan Hall scored 22 points for Saint Joe's (4-4).CLICK HERE FOR MORE SPORTS COVERAGE ON FOXNEWS.",2021-12-04 22:22:00,[],set()
162,https://apnews.com/775237e13b58c494f70c7144873f21bd,Asian Woman Beaten on Train in Latest SEPTA Violence,"Philadelphia transit officials say an Asian woman was beaten by two juveniles on a train Tuesday evening, just hours after hundreds of people gathered at a rally prompted by an attack on a group of Asian teens on another SEPTA train last month.A SEPTA spokesperson said the altercation Tuesday involving a 27-year-old Asian American woman and two juveniles, ages 12 and 13, started when they bumped into each other as the Market-Frankford Line train lurched.SEPTA said both juveniles are African American.",2021-12-01 21:37:27,['yes'],set()
163,https://ca.sports.yahoo.com/news/las-vegas-vs-wft-raiders-023554185.html,"Las Vegas vs. WFT: Will Raiders be on Fox in Fresno, plus who'll win NFL Week 13 game?","Yahoo Sports Canada VideosToronto Raptors point guard Fred VanVleet is finding new ways to surprise Raptors fans. The latest, his ability to make quick decisions, make shots at crucial times and demonstrate leadership with the variety of young players on Toronto.Mark Scheifele had a hat trick to snap a personal seven-game goalless skid and lead the Winnipeg Jets to an 8-4 victory over the New Jersey Devils on Friday night.Ad•WayfairThank you for your feedback. We will remove this and make the changes needed.",2021-12-04 02:35:54,[],set()
164,https://www.nydailynews.com/news/politics/new-york-elections-government/ny-nyc-de-blasio-announces-first-safe-injection-sites-in-nation-20211130-rcca75y2g5bxlhrcdmmmelo5x4-story.html,"In push to curb overdose deaths, NYC becomes first in nation to open safe injection sites","Skip to content Hard drug users will now be able to inject heroin and other drugs at two so-called safe injection sites in upper Manhattan, making New York City the first in the nation to officially sanction such services. Mayor de Blasio and top city health officials announced the creation of the safe injection sites Tuesday as the city struggles to deal with a growing crisis of overdose deaths. In the first three months of 2021 alone, 596 people died of overdoses in the city — the highest rate of such drug-related deaths in a three-month span since the city began keeping such data in 2000.",2021-11-30 19:26:51,"['English (United States)', ' en-US']",set()
165,https://www.nba.com/nuggets/news/nuggets-quarter-season-review-113021,Denver Nuggets 2021-22 Quarter Season Review,"Heading into the 2021-22 season, questions surrounded the Denver Nuggets given the expected absence of Jamal Murray for most of the regular season as the Mile High squad attempted to navigate an always difficult Western Conference.
With Monday's game against the Miami Heat being the 20th contest for the Nuggets this season, what better time to check in with the team than at the unofficial quarter-season mark? 
Denver has dealt with plenty of adversity throughout the first 20 games, with injuries depleting the team's rotation on a regular basis.",2021-11-30 16:16:00,[],set()
166,https://www.startribune.com/the-latest-jets-kessman-misses-2-extra-points-in-nfl-debut/600124021/,The Latest: Jets' Kessman misses 2 extra points in NFL debut,"The Latest from Week 13 of the NFL (all times EST): ___ 1:45 p.m. New kicker, same troubles for the New York Jets. Alex Kessman was signed from the practice squad Saturday to replace the struggling Matt Ammendola, but missed both of his first two extra point opportunities in his NFL debut. After Elijah Moore's 3-yard touchdown catch gave the Jets the lead over the Philadelphia Eagles, Kessman was wide left on the point after. Philadelphia took a 7-6 lead on its opening possession, with Gardner Minshew throwing a 36-yard TD pass to Dallas Goedert.",2021-12-05 16:55:55,[],[]
167,https://www.dailymail.co.uk/wires/reuters/article-10266395/NBA-roundup-Giannis-Antetokounmpo-nets-40-Bucks-comeback-win.html,NBA roundup: Giannis Antetokounmpo nets 40 in Bucks' comeback win,"Published: 02:04 EST, 2 December 2021 | Updated: 02:04 EST, 2 December 2021 The Milwaukee Bucks battled back from an 18-point deficit and Giannis Antetokounmpo scored a go-ahead layup with two seconds left in regulation to beat the visiting Charlotte Hornets 127-125 on Monday night. Milwaukee earned its eighth straight win after outscoring the Hornets 67-57 in the second half to complete the comeback after not holding a lead through nearly 34 minutes of action. Charlotte's Miles Bridges threw up a heave at the buzzer, but it did not fall, handing the Bucks their sixth consecutive victory at home.",2021-12-02 07:04:18,"['dailymail', 'wires', 'reuters']",set()
168,https://sports.yahoo.com/mark-scores-22-no-15-030547375.html?src=rss,"Mark scores 22, No. 15 Houston routs Bryant 111-44","Texas has been pushing hard for Dewberry.No. 5 UCLA's game at Washington on Sunday has been canceled because of COVID-19 issues in the Huskies' program. It will count as a victory for the Bruins.John Travolta sets the record straight, putting an end to the rumors and speculationsCincinnati.com | The EnquirerDesmond Ridder looks to lead the No. 4-ranked Bearcats (12-0, 8-0) to their second straight AAC title Saturday against No. 21 Houston (11-1, 8-0).Juan Toscano-Anderson said his dunk Friday was the best of his career and JaVale McGee had an epic response.",2021-12-04 03:05:47,[],set()
169,https://miami.cbslocal.com/2021/11/30/north-miami-beach-teen-jeimy-henriquez-home-weekend-disappearance/,'I Regretted What I Had Done': North Miami Beach Teen Jeimy Henriquez Back Home After Weekend Disappearance,"MIAMI (CBSMiami) – A North Miami Beach teen who left home with a stranger over the weekend has returned home. Jeimy Henrriquez, 14, said she began chatting with the man while the two were playing a game called 'Fire MAX' on the app.READ MORE: Parkland School Shooting Victim Alex Schacter Posthumously Inducted Into UConn Fraternity'We started playing a game together and started getting to know each other,' she said.Henrriquez said the man she was chatting with is 22-years-old.'We spent about six months talking to each other before meeting.",2021-11-30 10:18:28,"['cbsnmiami', ' local', ' news', ' syndicated local', ' local tv', ' miami news', ' missing teen', ' north miami beach']","{'https://miami.cbslocal.com/2021/12/02/homeless-drifter-murder-palm-beach-gardens-teen-ryan-rogers/', 'https://miami.cbslocal.com/2021/12/06/plantation-teen-charged-with-extorting-florida-senator-lauren-book-with-explicit-photos/', 'https://miami.cbslocal.com/2021/11/16/supply-chain-woes-cause-auto-parts-shortage-wreaking-havoc-on-auto-industry/', 'https://miami.cbslocal.com/2021/12/06/miami-dade-schools-police-investigating-threats-student-arrested/', 'https://miami.cbslocal.com/2021/12/06/banksy-charlie-brown-sells-for-4-million-art-miami-while-child-prodigy-thrills-crowd-with-his-artwork/', 'https://miami.cbslocal.com/2021/12/04/professors-seek-injunction-against-uf-policy/', 'https://miami.cbslocal.com/2021/12/05/dolphins-dominate-depleted-giants/', 'https://miami.cbslocal.com/2021/10/08/miami-dade-mayor-daniella-levine-cava-works-la-ventanita-at-versailles-restaurant-to-celebrate-national-hispanic-heritage-month/', 'https://miami.cbslocal.com/2021/11/17/local-shops-creative-combat-supply-chain-shortages-squeeze/', 'https://miami.cbslocal.com/2021/12/05/gravestones-shortage/'}"
170,https://www.bostonglobe.com/2021/12/03/sports/celtics-forward-jaylen-brown-sits-out-friday-against-jazz-because-lingering-soreness/,Celtics forward Jaylen Brown sits out Friday against Jazz because of lingering soreness,"SALT LAKE CITY — Celtics forward Jaylen Brown sat out Friday's game against the Jazz because of lingering soreness from the hamstring strain that caused him to miss eight games recently. Coach Ime Udoka said Brown likely will be considered day to day for the foreseeable future as the Celtics err on the side of caution to avoid a more significant issue.'There was going to be some natural soreness if you haven't played for weeks or games, and it's hard to emulate a real-time NBA game in workouts and rehab,' Udoka said.",2021-12-04 01:29:22,[''],set()
171,https://www.news.com.au/sport/american-sports/nba/lebron-james-enters-nbas-covid19-health-and-safety-protocols/news-story/0ec7f8cc5c9fd8a64bd6c113c7015dec,LeBron Covid drama rocks NBA,"LeBron James has been sidelined yet again as his disrupted season faces yet another obstacle that could sit him for an unknown period of time.Don't miss out on the headlines from NBA. Followed categories will be added to My News.LeBron James was ruled out of the Los Angeles Lakers' clash with the Sacramento Kings on Tuesday after entering the NBA's Covid-19 health and safety protocols, the team said.It was unclear if James had tested positive for the coronavirus or whether he had come into close contact with someone who had but it was soon revealed that he had tested positive.",2021-12-01 01:15:00,[],[]
172,https://www.startribune.com/stamkos-scores-in-ot-to-lead-lightning-past-bruins-3-2/600123913/,Stamkos scores in OT to lead Lightning past Bruins 3-2,"BOSTON — Steven Stamkos scored at 1:31 of overtime, and the Tampa Bay Lighting bounced back after blowing a two-goal lead on Saturday night, beating the Boston Bruins 3-2. Taylor Raddysh had his first career goal, a short-handed score in the first period, and Ondrej Palat also scored for the defending Stanley Cup champions. Andrei Vasilevskiy stopped 37 shots, and Stamkos recorded a point for the sixth straight game. Charlie Coyle and Curtis Lazar scored after the Bruins fell behind 2-0 early in the second period.",2021-12-05 02:53:44,[],[]
173,https://www.thestar.com/sports/basketball/2021/12/01/young-makes-key-free-throws-leads-hawks-past-pacers-114-111.html,"Young makes key free throws, leads Hawks past Pacers 114-111","INDIANAPOLIS (AP) — Trae Young made two crucial free throws in the final seconds of the game to help the Atlanta Hawks fend off the Indiana Pacers 114-111 on Wednesday night. Pacers rookie Chris Duarte came up with a steal late in the game, but was unable to convert a contested layup. Young was subsequently fouled and made the final two of his 33 points.After the final buzzer, Pacers coach Rick Carlisle yelled at the referees about the lack of a call on the Duarte drive.Young also had 10 assists and eight rebounds for the Hawks, who shot 51.",2021-12-02 02:45:20,"['sports', 'FEED_automated', 'FEEDPROVIDER_CP', 'United States', 'Indiana', 'Indianapolis', 'smg_basketball_nba', 'smg_basketball', 'CP_URGENCY_3']",set()
174,https://www.nba.com/hornets/hornets-hawks-12/5/21,Hornets Notch Resilient Win in Atlanta,"More Coverage: Game Gallery | James Borrego Postgame | Miles Bridges Postgame | Kelly Oubre Jr. Postgame
Coming off two bad losses, the Charlotte Hornets rolled into Milwaukee on Wednesday night looking to knock off a Bucks squad that was riding a seven-game winning streak. Led by LaMelo Ball, they went toe-to-toe with the defending champs until the final seconds, coming up just short in a heart-breaking 127-125 loss. 
The past 36 hours for the Charlotte Hornets have been for a lack of a better word, chaotic.",2021-12-06 01:14:00,[],set()
175,https://www.washingtonpost.com/sports/2021/12/02/nba-awards-first-quarter/,"Stephen Curry, Draymond Green headline NBA first-quarter awards","All 30 NBA teams will have at least 20 games under their belts by Thursday, making this week a natural time to check in on the major award races at the quarter mark. The Golden State Warriors are back, the Phoenix Suns are rolling and the Brooklyn Nets, even without Kyrie Irving, sit atop the East standings. Beyond that, there has been very little separation, with 21 teams at or above .500 entering Wednesday's action. Here's a look at who has shined brightest during the first six weeks of a season marked by surprises and parity.",2021-12-02 13:00:55,[],set()
176,https://www.dailymail.co.uk/wires/reuters/article-10266507/Top-25-roundup-UNC-routs-No-24-Michigan-Big-Ten-ACC-Challenge.html,Top 25 roundup: UNC routs No. 24 Michigan in Big Ten/ACC Challenge,"Published: 02:54 EST, 2 December 2021 | Updated: 02:54 EST, 2 December 2021 Caleb Love scored 22 points and sparked the North Carolina's huge second half in a 72-51 victory against No. 24 Michigan as part of the Big Ten/ACC Challenge on Wednesday in Chapel Hill, N.C. It was the first victory against a nationally ranked team under first-year coach Hubert Davis, whose team lost last month to Purdue and Tennessee on consecutive days. Dawson Garcia supplied 14 points and Armando Bacot had 11 points and 14 rebounds for North Carolina (5-2).",2021-12-02 07:54:17,"['dailymail', 'wires', 'reuters']",set()
177,https://whp580.iheart.com/featured/whp580-newsroom/content/2021-12-01-top-headlines-1201/,TOP HEADLINES 12/01,">>Funeral Services Set for Two Girls Murdered by Their Father (York, PA) -- Funeral services have been set for six-year-old Aaminah Vicosa and her older sister, seven-year-old Giana, following their deaths November 18th at the hands of their father, Robert Vicosa. The former Baltimore County cop had taken them from their mother and set out on a crime spree across southeast Pennsylvania before killing them, himself and an accomplice in Maryland. An obituary relays funeral services for the girls will be held at 11 a.",2021-12-01 12:00:00,['en_us'],set()
178,https://www.espn.com/mens-college-basketball/recap/_/gameId/401371108,Villanova vs. Pennsylvania,"playBrandon Slater gets the steal and the slam for Villanova (0:19)Brandon Slater picks the Penn PG's pocket and takes it himself for the flush. (0:19)PHILADELPHIA -- — Collin Gillespie has played so long at Villanova that the guard has become a de facto coach on the court. He tells his teammates where they should be, sets up the next play and echoes all the pregame instruction from coach Jay Wright.'He really coaches the team,' Wright said.Against Penn, the fifth-year guard — make that, Coach Gillespie — flashed a reminder that he's still a pretty good scorer.",2021-12-02 02:13:02,['Get a recap of the Villanova Wildcats vs. Pennsylvania Quakers basketball game.'],set()
179,https://news.yahoo.com/gillespie-moore-lead-no-6-192126339.html,"Gillespie, Moore lead No. 6 Villanova past Saint Joe's 81-52","VILLANOVA, Pa. (AP) — Collin Gillespie scored 23 points to lead No. 6 Villanova to an 81-52 victory over Saint Joseph's on Saturday.

Justin Moore added 16 points and Eric Dixon had 12 for the short-handed Wildcats (6-2), who won their 10th straight in a series dating to 1921 between the Big Five rivals that are separated by just seven miles.

'That was a good defensive performance by us,' Villanova coach Jay Wright said. 'I was impressed.'

Jordan Hall scored 22 points for Saint Joe's (4-4).

'That is a great Villanova basketball team,' said St.",2021-12-04 19:21:26,[],set()
180,https://www.independent.co.uk/news/world/americas/alec-baldwin-rust-shooting-interview-b1969452.html,Five things we learned from ABC's Alec Baldwin interview,"Alec Baldwin has given his first interview since the tragic accident on the set of his planned Western Rust in which the film's cinematographer Halyna Hutchins, 42, was shot and killed when a prop gun went off during rehearsals while loaded with a live bullet.The star, 63, has previously said little about the incident, which took place at the Bonanza Creek Ranch near Santa Fe, New Mexico, on 21 October and also saw the film's director Joel Souza, 48, hospitalised. The production has since been shut down, leaving many questions unanswered about whether safety protocols were ignored.",2021-12-03 19:06:50,[],set()
181,https://sports.yahoo.com/gonzaga-alabama-key-matchup-andrew-030100895.html?src=rss,"Gonzaga-Alabama key matchup: Andrew Nembhard, Jaden Shackelford go head-to-head two years after SEC OT thriller","Fardaws Aimaq had 24 points and 22 rebounds, Justin Harmon also scored 24 points and Utah Valley stunned No. 12 BYU 72-65 in overtime on Wednesday night. Connor Harding added 10 points for the Wolverines (7-1), who beat the Cougars for the second time in school history — the first win was in 2016. Utah Valley allowed BYU to make just five total baskets during the final eight minutes of regulation and overtime.Raleigh News and ObserverDeep inside UNC's Smith Center on Wednesday night, legendary ESPN broadcaster Dick Vitale sat in silence as he watched a special tribute to him and his fight against cancer.",2021-12-04 03:01:00,[],set()
182,https://sports.yahoo.com/celtics-stumble-second-half-back-081946866.html,Celtics stumble into second half of back-to-back at Portland,"Juan Toscano-Anderson said his dunk Friday was the best of his career and JaVale McGee had an epic response.Draymond Green made Warriors history with a very unique stat line against the Suns Friday night.Get the best information at your fingertips, here. Yahoo Search provides quick and efficient solutions for all your needs.Gary Payton II explained what coach Steve Kerr was telling him on the sidelines during the Warriors' game against the Suns.Steph Curry made Suns wing Landry Shamet regret his decision to defend the sharpshooter.",2021-12-04 08:19:46,[],set()
183,https://sports.yahoo.com/week-13-fantasy-preview-part-141222930.html?src=rss,"Week 13 Fantasy Preview, Part 2","Matt Stroup, Ryan Knaus, Raphielle Johnson, Dr. A, Brad Stonebraker and Jared Johnson hit a wide range of topics, including Bradley Beal's slow start. (Geoff Burke-USA TODAY Sports)Odell Beckham Jr. missed practice with a hip injury Thursdsay and his status against the Jaguars is now up in the airThe Chargers are throwing the football on a franchise-record pace this season, with only Austin Ekeler as a dependable runner on offense.To a considerable degree, today's debates about foreign policy in general and Russia in particular are being shaped by ideas that were born in the unique circumstances of earlier world orders.",2021-12-03 14:12:22,[],set()
184,https://www.nba.com/magic/orlando-magic-denver-nuggets-game-preview-story-20211201,Orlando Magic vs. Denver Nuggets: Game Preview,"ORLANDO – Building consistency and winning habits is a difficult task for any young team. Developing those traits amidst injuries, the resulting adjustments to the lineup, and an arduous game schedule is even more challenging.


But that's exactly the task ahead for the Orlando Magic.


The Magic (4-18) return to Amway Center to face the Denver Nuggets (10-10) at 7 p.m. ET on Wednesday, their lone home contest sandwiched between a two-game road stint and a five-game West Coast trip.


Orlando is coming off a highly contested matchup in Philadelphia where it put on display the tenets its head coach has been preaching since training camp.",2021-12-01 17:11:00,[],set()
185,https://ca.sports.yahoo.com/news/nuggets-beat-heat-snap-6-040221920.html,"Jokic returns, Nuggets beat Heat 120-111 to snap 6-game skid","MIAMI (AP) — Nikola Jokic returned and scored 24 points, Aaron Gordon added 20 and the Denver Nuggets snapped their longest losing streak in nearly six years by beating the short-handed Miami Heat 120-111 on Monday night.

Bones Hyland scored 19 and Will Barton added 14 for the Nuggets, who had dropped six straight. Jokic, the reigning NBA MVP, hadn't played in the last four of those because of a wrist injury but finished with 15 rebounds and seven assists.

Jeff Green scored 12 for Denver, which shot 58% on the day it was revealed Michael Porter Jr.",2021-11-30 04:30:57,[],set()
186,https://www.dailymail.co.uk/wires/reuters/article-10276629/Top-25-roundup-No-16-Alabama-turns-No-3-Gonzaga.html,Top 25 roundup: No. 16 Alabama turns back No. 3 Gonzaga,"Published: 01:29 EST, 5 December 2021 | Updated: 01:29 EST, 5 December 2021 Jaden Shackelford canned six 3-pointers and scored 28 points Saturday night to tie his career high as No. 16 Alabama toppled No. 3 Gonzaga 91-82 in Seattle. Shackelford also added nine rebounds for the Crimson Tide (7-1), while JD Davison added 20 points. Jahvon Quinerly chipped in 17 points and six assists as Alabama connected on 13 of 34 3-pointers. Drew Timme scored 23 points and grabbed 10 rebounds for the Bulldogs (7-2).",2021-12-05 06:29:29,"['dailymail', 'wires', 'reuters']",set()
187,https://sports.yahoo.com/no-6-villanova-tops-penn-020606178.html?src=rss,No. 6 Villanova tops Penn 71-56 at Palestra for Big 5 win,"PHILADELPHIA (AP) Collin Gillespie has played so long at Villanova that the guard has become a de facto coach on the court. He tells his teammates where they should be, sets up the next play and echoes all the pregame instruction from coach Jay Wright.

''He really coaches the team,'' Wright said.

Against Penn, the fifth-year guard - make that, Coach Gillespie - flashed a reminder that he's still a pretty good scorer.

Gillespie scored 26 points, Brandon Slater had 16 and No. 6 Villanova avoided a second straight court-storming at Penn with a 71-56 win Wednesday night.",2021-12-02 02:06:06,[],set()
188,https://www.chron.com/sports/article/Gillespie-Moore-lead-No-6-Villanova-past-Saint-16674751.php,"Gillespie, Moore lead No. 6 Villanova past Saint Joe's 81-52","1of11Villanova's Collin Gillespie reacts after a basket during the second half of an NCAA college basketball game against Saint Joseph's, Saturday, Dec. 4, 2021, in Villanova, Pa.Matt Slocum/APShow MoreShow Less 2of11Villanova's Justin Moore (5) goes up for a shot during the second half of an NCAA college basketball game against Saint Joseph's, Saturday, Dec. 4, 2021, in Villanova, Pa.Matt Slocum/APShow MoreShow Less 4of11Saint Joseph's Erik Reynolds II, right, tries to get past Villanova's Collin Gillespie during the first half of an NCAA college basketball game, Saturday, Dec.",2021-12-04 19:21:27,[],set()
